region,age,edu_level,sex,year,people
23 Jämtlands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,149
23 Jämtlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2016,838
23 Jämtlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,433
23 Jämtlands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2016,3967
23 Jämtlands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,2474
23 Jämtlands län,45-54 år,"gymnasial utbildning, 3 år",män,2016,991
23 Jämtlands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2016,1601
23 Jämtlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1195
23 Jämtlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1303
23 Jämtlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1192
23 Jämtlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2070
23 Jämtlands län,45-54 år,forskarutbildning,män,2016,57
23 Jämtlands län,45-54 år,forskarutbildning,kvinnor,2016,55
23 Jämtlands län,45-54 år,uppgift om utbildningsnivå saknas,män,2016,72
23 Jämtlands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2016,66
23 Jämtlands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2016,125
23 Jämtlands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,123
23 Jämtlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2016,1330
23 Jämtlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,691
23 Jämtlands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2016,3784
23 Jämtlands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,3246
23 Jämtlands län,55-64 år,"gymnasial utbildning, 3 år",män,2016,945
23 Jämtlands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2016,1060
23 Jämtlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1043
23 Jämtlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1320
23 Jämtlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,966
23 Jämtlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,1565
23 Jämtlands län,55-64 år,forskarutbildning,män,2016,54
23 Jämtlands län,55-64 år,forskarutbildning,kvinnor,2016,40
23 Jämtlands län,55-64 år,uppgift om utbildningsnivå saknas,män,2016,47
23 Jämtlands län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2016,35
23 Jämtlands län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2016,1517
23 Jämtlands län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,902
23 Jämtlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2016,1067
23 Jämtlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,801
23 Jämtlands län,65-74 år,"gymnasial utbildning, högst 2 år",män,2016,2702
23 Jämtlands län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,3540
23 Jämtlands län,65-74 år,"gymnasial utbildning, 3 år",män,2016,1227
23 Jämtlands län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2016,585
23 Jämtlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,903
23 Jämtlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1053
23 Jämtlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1012
23 Jämtlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,1234
23 Jämtlands län,65-74 år,forskarutbildning,män,2016,40
23 Jämtlands län,65-74 år,forskarutbildning,kvinnor,2016,26
23 Jämtlands län,65-74 år,uppgift om utbildningsnivå saknas,män,2016,62
23 Jämtlands län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2016,41
24 Västerbottens län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2016,239
24 Västerbottens län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,99
24 Västerbottens län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2016,5152
24 Västerbottens län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,4584
24 Västerbottens län,16-24 år,"gymnasial utbildning, högst 2 år",män,2016,451
24 Västerbottens län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,320
24 Västerbottens län,16-24 år,"gymnasial utbildning, 3 år",män,2016,6869
24 Västerbottens län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2016,5840
24 Västerbottens län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2124
24 Västerbottens län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2807
24 Västerbottens län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,550
24 Västerbottens län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,873
24 Västerbottens län,16-24 år,forskarutbildning,män,2016,0
24 Västerbottens län,16-24 år,forskarutbildning,kvinnor,2016,0
24 Västerbottens län,16-24 år,uppgift om utbildningsnivå saknas,män,2016,927
24 Västerbottens län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2016,545
24 Västerbottens län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2016,271
24 Västerbottens län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,276
24 Västerbottens län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2016,1364
24 Västerbottens län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,895
24 Västerbottens län,25-34 år,"gymnasial utbildning, högst 2 år",män,2016,1314
24 Västerbottens län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,820
24 Västerbottens län,25-34 år,"gymnasial utbildning, 3 år",män,2016,8258
24 Västerbottens län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2016,5136
24 Västerbottens län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,3188
24 Västerbottens län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2963
24 Västerbottens län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,4220
24 Västerbottens län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,6555
24 Västerbottens län,25-34 år,forskarutbildning,män,2016,178
24 Västerbottens län,25-34 år,forskarutbildning,kvinnor,2016,132
24 Västerbottens län,25-34 år,uppgift om utbildningsnivå saknas,män,2016,475
24 Västerbottens län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2016,425
24 Västerbottens län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2016,205
24 Västerbottens län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,332
24 Västerbottens län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2016,1140
24 Västerbottens län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,715
24 Västerbottens län,35-44 år,"gymnasial utbildning, högst 2 år",män,2016,1993
24 Västerbottens län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,1501
24 Västerbottens län,35-44 år,"gymnasial utbildning, 3 år",män,2016,5703
24 Västerbottens län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2016,3443
24 Västerbottens län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2048
24 Västerbottens län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1716
24 Västerbottens län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,4376
24 Västerbottens län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,6895
24 Västerbottens län,35-44 år,forskarutbildning,män,2016,519
24 Västerbottens län,35-44 år,forskarutbildning,kvinnor,2016,466
24 Västerbottens län,35-44 år,uppgift om utbildningsnivå saknas,män,2016,240
24 Västerbottens län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2016,186
24 Västerbottens län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2016,149
24 Västerbottens län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,256
24 Västerbottens län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2016,1051
24 Västerbottens län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,712
24 Västerbottens län,45-54 år,"gymnasial utbildning, högst 2 år",män,2016,7788
24 Västerbottens län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,4673
24 Västerbottens län,45-54 år,"gymnasial utbildning, 3 år",män,2016,1747
24 Västerbottens län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2016,2658
24 Västerbottens län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2622
24 Västerbottens län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2643
24 Västerbottens län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2630
24 Västerbottens län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,4565
24 Västerbottens län,45-54 år,forskarutbildning,män,2016,480
24 Västerbottens län,45-54 år,forskarutbildning,kvinnor,2016,403
24 Västerbottens län,45-54 år,uppgift om utbildningsnivå saknas,män,2016,102
24 Västerbottens län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2016,80
24 Västerbottens län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2016,254
24 Västerbottens län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,238
24 Västerbottens län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2016,2163
24 Västerbottens län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1220
24 Västerbottens län,55-64 år,"gymnasial utbildning, högst 2 år",män,2016,6929
24 Västerbottens län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,6305
24 Västerbottens län,55-64 år,"gymnasial utbildning, 3 år",män,2016,1710
24 Västerbottens län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2016,1743
24 Västerbottens län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2423
24 Västerbottens län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2658
24 Västerbottens län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2028
24 Västerbottens län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,3266
24 Västerbottens län,55-64 år,forskarutbildning,män,2016,413
24 Västerbottens län,55-64 år,forskarutbildning,kvinnor,2016,271
24 Västerbottens län,55-64 år,uppgift om utbildningsnivå saknas,män,2016,52
24 Västerbottens län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2016,67
24 Västerbottens län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2016,2552
24 Västerbottens län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,1537
24 Västerbottens län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2016,1456
24 Västerbottens län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1161
24 Västerbottens län,65-74 år,"gymnasial utbildning, högst 2 år",män,2016,4720
24 Västerbottens län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,6544
24 Västerbottens län,65-74 år,"gymnasial utbildning, 3 år",män,2016,2399
24 Västerbottens län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2016,1013
24 Västerbottens län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1799
24 Västerbottens län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1984
24 Västerbottens län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2097
24 Västerbottens län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2795
24 Västerbottens län,65-74 år,forskarutbildning,män,2016,351
24 Västerbottens län,65-74 år,forskarutbildning,kvinnor,2016,156
24 Västerbottens län,65-74 år,uppgift om utbildningsnivå saknas,män,2016,68
24 Västerbottens län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2016,44
25 Norrbottens län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2016,200
25 Norrbottens län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,94
25 Norrbottens län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2016,5113
25 Norrbottens län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,4369
25 Norrbottens län,16-24 år,"gymnasial utbildning, högst 2 år",män,2016,562
25 Norrbottens län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,385
25 Norrbottens län,16-24 år,"gymnasial utbildning, 3 år",män,2016,6404
25 Norrbottens län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2016,4987
25 Norrbottens län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1521
25 Norrbottens län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1379
25 Norrbottens län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,363
25 Norrbottens län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,420
25 Norrbottens län,16-24 år,forskarutbildning,män,2016,0
25 Norrbottens län,16-24 år,forskarutbildning,kvinnor,2016,0
25 Norrbottens län,16-24 år,uppgift om utbildningsnivå saknas,män,2016,831
25 Norrbottens län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2016,473
25 Norrbottens län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2016,274
25 Norrbottens län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,218
25 Norrbottens län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2016,1560
25 Norrbottens län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,968
25 Norrbottens län,25-34 år,"gymnasial utbildning, högst 2 år",män,2016,1625
25 Norrbottens län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,985
25 Norrbottens län,25-34 år,"gymnasial utbildning, 3 år",män,2016,7886
25 Norrbottens län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2016,4989
25 Norrbottens län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2226
25 Norrbottens län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2069
25 Norrbottens län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2239
25 Norrbottens län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,4126
25 Norrbottens län,25-34 år,forskarutbildning,män,2016,127
25 Norrbottens län,25-34 år,forskarutbildning,kvinnor,2016,54
25 Norrbottens län,25-34 år,uppgift om utbildningsnivå saknas,män,2016,461
25 Norrbottens län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2016,333
25 Norrbottens län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2016,184
25 Norrbottens län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,294
25 Norrbottens län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2016,1201
25 Norrbottens län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,773
25 Norrbottens län,35-44 år,"gymnasial utbildning, högst 2 år",män,2016,2679
25 Norrbottens län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,1665
25 Norrbottens län,35-44 år,"gymnasial utbildning, 3 år",män,2016,4992
25 Norrbottens län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2016,3445
25 Norrbottens län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1686
25 Norrbottens län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1532
25 Norrbottens län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2794
25 Norrbottens län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,5303
25 Norrbottens län,35-44 år,forskarutbildning,män,2016,246
25 Norrbottens län,35-44 år,forskarutbildning,kvinnor,2016,153
25 Norrbottens län,35-44 år,uppgift om utbildningsnivå saknas,män,2016,266
25 Norrbottens län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2016,185
25 Norrbottens län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2016,154
25 Norrbottens län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,243
25 Norrbottens län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2016,1111
25 Norrbottens län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,847
25 Norrbottens län,45-54 år,"gymnasial utbildning, högst 2 år",män,2016,8655
25 Norrbottens län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,5037
25 Norrbottens län,45-54 år,"gymnasial utbildning, 3 år",män,2016,2096
25 Norrbottens län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2016,3032
25 Norrbottens län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2359
25 Norrbottens län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2603
25 Norrbottens län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2382
25 Norrbottens län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,4153
25 Norrbottens län,45-54 år,forskarutbildning,män,2016,240
25 Norrbottens län,45-54 år,forskarutbildning,kvinnor,2016,157
25 Norrbottens län,45-54 år,uppgift om utbildningsnivå saknas,män,2016,131
25 Norrbottens län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2016,94
25 Norrbottens län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2016,241
25 Norrbottens län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,287
25 Norrbottens län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2016,1993
25 Norrbottens län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1308
25 Norrbottens län,55-64 år,"gymnasial utbildning, högst 2 år",män,2016,8183
25 Norrbottens län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,6905
25 Norrbottens län,55-64 år,"gymnasial utbildning, 3 år",män,2016,2166
25 Norrbottens län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2016,2160
25 Norrbottens län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2101
25 Norrbottens län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2575
25 Norrbottens län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1901
25 Norrbottens län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2874
25 Norrbottens län,55-64 år,forskarutbildning,män,2016,162
25 Norrbottens län,55-64 år,forskarutbildning,kvinnor,2016,85
25 Norrbottens län,55-64 år,uppgift om utbildningsnivå saknas,män,2016,97
25 Norrbottens län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2016,66
